file_name,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
2749,-281.63504,66.96607,-4.671336,23.209839,1.361423,2.6631765,-6.885196,-4.0821376,-6.6024714,-6.6826406,-6.5030026,-10.2244215,-3.0993361
2750,-390.50516,24.208042,2.246437,11.574995,-0.01868395,-3.900922,-5.6258235,0.3194895,-3.649385,-5.1119776,-3.7276049,-6.9210744,0.09386584
2751,-391.00958,40.40742,0.4019331,16.769783,1.7754542,-3.0947251,-6.4390287,-5.977486,-3.088679,-0.10228525,-2.4011235,-6.713199,-0.9411737
2752,-324.0641,43.497612,7.1791267,26.278864,2.2825022,1.6060896,0.061281048,-1.794155,-7.0867314,-9.537479,-7.5451016,-6.94576,-3.081778
2753,-297.1139,53.325,-6.2816567,28.558578,5.523517,3.8259623,-1.4480602,-7.6913776,0.14049403,-6.770127,-10.241526,-4.3092833,-5.4704623
2754,-324.26785,45.298153,1.0652744,23.416939,2.3673449,-0.8461949,0.22346292,-1.9767376,-0.6074412,-5.823203,-7.3483434,-6.9983735,-3.9401965
2755,-337.27228,48.10901,1.1014302,20.343115,0.42645818,-6.866841,-1.8070078,-6.6066504,1.2831963,1.7407788,-2.9046073,-7.281794,-1.4341886
2756,-337.51758,44.14165,0.7555388,22.968493,3.1105654,0.85834277,-4.052638,-4.5989633,-2.9163117,-9.215067,-5.6779637,-2.714371,2.7162986
2757,-382.00027,54.66769,4.671172,21.542185,-1.3561214,3.2117133,-5.5650363,-10.733335,-3.4987946,-7.0154266,0.24778913,-6.0381823,0.058022007
2758,-393.95587,33.726357,-0.66506344,14.906844,-0.5313222,6.3135324,-2.8132648,-9.679644,-2.0451427,-1.2039241,-0.2916135,-5.082041,0.014551102
2759,-332.17786,57.927822,-5.163502,22.356972,-3.0346534,-1.5465199,-4.976346,-5.3860717,-1.0296435,-8.07236,-7.7385464,-5.4239597,-5.8364887
2760,-453.05255,21.928705,5.82166,11.694898,0.33762774,-1.4721572,-7.4148145,-2.4136763,-0.65306157,-4.0877194,-2.3668606,-2.4886384,-2.98314
2761,-455.05447,42.518875,9.400262,11.23833,-2.5861106,1.3290776,-5.991875,-5.1531477,-1.726618,-4.549488,-1.6788923,-3.1284342,-5.3438697
2762,-442.5804,35.75639,4.694448,7.931749,-3.0321996,1.7002443,-6.0372972,-2.9144628,1.6640073,-6.4876757,-2.8155437,-1.3177668,-2.849451
2763,-409.94632,42.362553,-3.215669,15.801156,5.433645,-1.3179978,-0.47061387,-12.57037,-0.12183579,-3.717819,-3.2906132,-5.555982,-0.75623995
2764,-443.48154,42.47475,-12.089059,20.217339,-2.182361,1.2937511,-4.623006,-8.486082,0.1308999,-5.035923,-2.838709,-3.7866125,-5.5729685
2765,-397.63922,45.317703,-5.73638,10.275439,1.7049628,-11.569195,-4.413566,-7.9658313,-0.63958687,0.31469816,-5.4950876,-1.2598557,-5.61952
2766,-333.62912,44.53407,-3.8185782,25.906433,-0.6090976,-3.0242774,-12.748079,-8.153765,-0.977319,-6.157546,-7.9139566,-3.6288366,-5.6226945
2767,-389.83035,44.520264,-5.6740956,23.466549,-10.664273,2.2964287,-3.0450463,-13.379572,0.27607352,-6.2423053,-2.7850366,-3.648897,-11.987895
2768,-434.95517,39.74692,-6.9740324,14.215986,-0.6071347,-0.4684651,-4.578933,-9.143696,-1.6500093,-7.362577,0.54255426,-2.8775685,-7.1094747
2769,-371.06512,56.953354,-9.613644,32.020897,1.984514,-9.860074,-7.348867,-9.704729,-1.5911834,-5.9999304,-4.7466745,-3.8499792,-7.1272907
2770,-411.13553,31.437618,2.9998858,21.559122,5.7776604,1.3244358,-3.9574246,-7.247827,-4.0353265,-4.053969,-0.7512453,-3.567926,-1.4443032
2771,-428.1927,46.766407,-6.7896953,8.210364,-1.1852025,1.0242049,-1.4643285,-9.903793,-0.12833901,-8.093242,-0.7192838,-0.41425,-7.9184165
2772,-421.5315,37.56059,-10.708458,16.34069,-0.9841153,0.54071176,-0.64975065,-8.447961,1.4227054,-0.7089579,-6.391111,-1.6534914,-4.1380587
2773,-338.73984,62.390507,-12.140558,21.677351,5.1583233,1.105811,-5.43764,-9.861048,-0.8681695,-4.231684,-4.422297,-5.2706485,-7.36381
2774,-344.62366,63.78604,-4.7830486,28.945528,3.5441918,-8.309628,-2.698278,-11.43738,-3.6852927,-5.8287272,-0.76678276,-3.1617525,-9.076342
2775,-323.0477,65.77517,-6.9770074,20.221924,-0.9578275,-4.4340463,-1.2134197,-11.956997,-0.6977975,-0.0261454,-8.433722,-0.89528865,-12.135972
2776,-324.60922,64.30831,-0.9879724,17.473757,0.32840607,4.8845687,-5.945511,-13.525378,1.557859,-7.7538166,-1.8899571,-8.371885,-8.139632
2777,-347.00198,57.593723,6.1666827,17.796383,-5.595987,-0.56182134,-6.5732694,4.144688,-10.985858,-13.554162,-2.2859128,-4.018252,-3.0722482
2778,-409.31415,42.983604,2.3251956,8.678953,-6.231671,4.8868556,-2.3422668,-0.2215201,-7.857396,-7.446587,-1.3965462,-1.7798833,-1.6987996
2779,-332.66757,63.312527,0.2968481,21.269958,1.3760368,-3.9929693,-6.7814174,2.0799923,-11.487211,-12.076174,-4.355303,-2.0342453,-2.399212
2780,-398.958,24.534584,1.0150822,20.095373,7.052626,1.9812467,-3.9211652,-6.8560543,-2.870291,-5.2730346,-5.2558246,-1.7873973,-0.8096057
2781,-401.29547,40.21626,-4.7986913,15.122885,-3.2171729,-4.30065,-2.3333077,-8.634448,-0.34086987,-1.641193,-0.06878689,-0.2200609,-1.4169154
2782,-432.25095,31.271355,-0.6676871,12.21166,-4.155918,-0.3339142,-4.259738,-5.2884574,2.1713185,-2.1029375,0.71676755,0.26721057,-1.2779353
2783,-397.0317,49.71406,-4.9169664,9.456852,-0.69900334,-6.776566,-7.3161106,-5.057602,-9.568766,-2.3938897,-4.5040717,-2.8746152,-2.2622685
2784,-381.97964,45.714615,0.40118903,14.804098,-9.011776,-3.2385798,-3.9994142,-9.296709,-7.3496256,-6.369035,-5.790322,-2.9478886,-5.3908167
2785,-426.2642,35.66646,-8.918524,2.8656332,-4.60623,-8.1039715,-5.824767,-5.799366,-3.0229332,-1.3414716,-1.6057868,0.7127934,-6.145539
2786,-295.9461,48.19995,-1.6363257,18.11644,0.56822926,-3.3280263,-12.643903,-5.136206,-1.2032841,-2.0488212,1.8246186,-6.507865,2.4944506
2787,-357.4559,55.925434,-1.0961759,12.81283,-2.0215843,-8.391772,-6.456003,-1.6252825,-9.33354,3.62391,-3.339528,-0.83930075,-5.627295
2788,-427.7013,37.241802,-3.6161013,10.60236,-4.916259,3.3945959,-1.6563798,-5.6071024,-6.230687,-4.7364383,-2.9452593,-0.014888964,-5.4648113
2789,-411.74603,41.694805,-9.824914,8.87244,-6.3982387,-8.329106,-8.296905,-5.853056,-4.6425757,-3.047431,-2.0395286,-3.1010401,-5.0783806
2790,-371.3253,28.463463,-3.228111,8.909085,-2.187708,-7.2532578,-9.788463,-7.6022663,-7.318819,-6.6408706,-4.0995283,-2.8920696,0.41579822
2791,-376.50964,45.996876,-0.67054194,7.541154,-0.8048104,-6.1987987,-8.643204,-6.862608,-5.958545,-0.95116603,-6.3288918,-7.6394773,-6.624961
2792,-367.83075,37.81594,-3.0790703,8.1317005,-2.8208947,-7.499462,-7.533435,-4.32912,-5.1235266,-6.7806334,-7.6913743,-1.8558105,-1.7032397
2793,-357.9588,52.626076,1.3421681,4.245979,3.8218815,-10.481644,-7.229973,-9.027328,-10.606975,-7.745514,-3.3317556,-3.8955884,-2.8531277
2794,-383.10245,33.40116,-1.312666,11.9439335,0.8064728,-6.9052796,-4.2479362,-4.731428,-5.1655607,-0.8834215,-2.578802,-0.80326277,-1.5950457
2795,-368.2548,51.146713,-5.1154933,16.903679,-0.1367273,-3.4413383,-6.3728952,-2.3190641,-1.7290499,0.71875733,-2.5370173,1.4298924,-4.444487
2796,-369.12073,41.930443,-0.6401491,5.6258245,-3.3193157,-4.5444365,-15.273277,-0.4188496,-9.4044285,-5.652987,-2.9118395,-10.144278,-3.8219025
2797,-382.02182,39.63388,3.1167877,9.562191,-2.3742878,-6.7505274,-3.6477525,-1.9181334,-7.5509167,-4.266213,-4.516962,-6.5682693,-5.399526
2798,-438.5845,20.006227,-6.4729457,-4.2001395,-5.032626,-1.279595,-6.126668,-3.505871,-6.351886,-0.33928388,-0.9202784,-3.8086784,-1.4910908
2799,-349.44388,44.53902,6.6540627,5.145113,5.228094,-1.7159489,-10.119035,-5.8767114,-6.414712,-9.583182,-5.0521154,-6.7257476,-4.9293456
2800,-364.64398,27.708004,-5.387595,-3.481724,-8.248508,-7.739847,-10.185405,-7.6201887,-7.911531,-9.503869,-12.105908,-7.500583,-9.003902
2801,-357.1326,35.62082,-9.090255,-5.1076636,-17.38179,-8.286661,-5.974189,-17.639965,-8.681963,-5.833038,-7.7257757,-3.841026,-8.903328
2802,-366.97473,30.1847,-5.0453944,0.059888512,-15.344665,-12.200912,-7.5370073,-13.146558,-9.319233,-10.160901,-10.666543,-5.4786477,-10.257374
2803,-347.0648,37.82864,-7.562558,3.4519155,-13.379809,-14.977209,-10.1219225,-14.8189,-11.37372,-6.4401827,-13.506562,-12.087937,-10.1272135
2804,-406.73688,37.66578,-6.285206,0.5461073,-12.524952,-12.959892,-10.267001,-13.517076,-10.625493,-7.127995,-13.648851,-9.62638,-10.590646
2805,-315.5955,22.930466,-7.636673,-8.759747,-8.967818,-10.658931,-8.857537,-10.746655,-9.078436,-12.607045,-10.4658985,-9.957122,-9.580943
2806,-359.68893,42.72662,-10.629379,-5.1837,-12.280528,-8.928038,-16.966423,-8.073013,-9.416359,-10.891475,-13.3430395,-6.898345,-13.171836
2807,-391.6508,34.0893,-19.209652,-3.1303558,-17.988913,-7.089655,-3.5863242,-13.604716,-6.89555,-8.601892,-9.377071,-9.118537,-8.725614
2808,-441.62894,30.791601,-12.106447,0.3437894,-12.552593,-9.89846,-5.289791,-16.476765,-11.4361,-7.9869127,-7.0389194,-5.758264,-9.715657
2809,-357.29196,38.5896,-14.668569,3.338102,-13.786525,-15.033418,-9.463823,-17.933994,-14.633843,-11.001865,-12.990086,-7.3985853,-11.575748
2810,-345.1754,37.326725,-9.018352,-5.3751316,-9.941034,-6.566904,-13.303507,-8.305588,-11.306351,-11.015318,-10.51199,-6.7780666,-7.0397973
2811,-336.82993,49.54813,-5.6226454,1.8356253,-11.436873,-8.041274,-9.147274,-13.475929,-12.599747,-11.687957,-15.1208935,-10.269765,-10.209175
2812,-300.26492,48.84358,-8.565486,-2.6923275,-10.784363,-9.629656,-12.872704,-14.720439,-11.922463,-9.536733,-10.77781,-10.797188,-14.671082
2813,-299.4836,61.89845,-5.4903493,-5.4984074,-17.636019,-9.78488,-17.416744,-13.4110985,-11.418539,-16.862368,-16.557438,-14.072606,-13.548073
2814,-272.28574,58.173504,-4.7383056,-3.285491,-11.562427,-12.916874,-14.78196,-12.669064,-17.443527,-14.750267,-17.028198,-11.841454,-13.310968
2815,-324.38663,47.678753,-10.672955,-2.1185079,-8.712183,-7.40015,-12.11406,-17.344664,-11.482493,-9.679277,-8.360796,-10.399544,-13.081106
2816,-404.7675,35.183846,-3.203532,-1.6252959,-11.06104,-9.674188,-14.28494,-8.181767,-6.773166,-8.92722,-9.2967005,-9.011675,-8.208527
2817,-335.58734,46.048344,-4.0664334,-4.5785093,-12.572322,-11.618522,-9.7110405,-12.197079,-10.54145,-7.2300715,-17.191654,-9.344212,-11.632421
2818,-447.56772,38.844364,-4.087675,-1.779476,-10.971527,-10.320429,-12.23491,-10.825519,-7.548393,-8.708122,-6.820077,-3.5213938,-10.003075
2819,-355.29382,55.339382,-5.3150134,-2.7762482,-9.637676,-16.088799,-21.380959,-11.334836,-10.988645,-10.112766,-12.0188055,-6.9976115,-13.509691
2820,-312.36462,40.445347,-2.3735604,-2.988931,-10.598724,-8.4954405,-10.548432,-9.797548,-11.728078,-9.278194,-12.612211,-11.674024,-10.984799
2821,-292.23373,51.23276,-5.7383556,-2.385094,-10.337523,-4.9532275,-16.138653,-14.810887,-10.479699,-12.98231,-13.001046,-12.054766,-13.566417
2822,-258.4026,49.554108,-6.0514035,-2.2346857,-9.066144,-3.0229979,-11.985784,-10.390725,-9.861922,-11.131079,-17.097097,-10.962254,-13.737336
2823,-285.22733,52.460743,-3.3971996,-2.766801,-10.397884,-7.5412784,-14.473053,-12.171676,-12.146008,-14.416787,-15.1125145,-9.856651,-13.362546
2824,-181.09402,64.45949,-6.15687,-0.07087134,-14.865713,-6.647629,-18.255869,-19.33547,-16.48356,-19.679155,-22.021662,-13.181009,-16.99054
2825,-295.04086,46.153656,-5.3779855,-1.8810242,-8.036355,-5.989708,-12.371605,-12.84869,-11.308032,-11.821356,-12.759355,-8.210527,-12.97744
2826,-261.03906,54.355648,-5.1986494,-1.436778,-6.207649,-9.782329,-15.121162,-17.488178,-14.517233,-11.743035,-12.798845,-13.521837,-14.754098
2827,-303.71313,53.536095,-1.4766558,-0.9203498,-6.378084,-9.228527,-12.541847,-17.613033,-13.587501,-12.006096,-11.406628,-13.793696,-12.643683
2828,-284.06378,53.061466,-3.8204486,-2.3872836,-5.196551,-6.5725613,-12.064534,-14.292673,-13.695742,-12.458543,-12.283609,-11.369607,-14.46271
2829,-221.51707,65.73585,-4.178699,2.1479783,-9.162504,-11.341771,-17.8182,-21.263979,-15.330472,-17.664373,-16.24528,-17.406322,-17.990593
2830,-358.2749,33.976883,-1.1263996,-0.12380575,-8.791301,-6.6585917,-10.639712,-10.7031145,-7.931372,-11.605719,-9.219456,-10.040577,-8.001007
2831,-334.75092,52.878696,-3.920243,-2.8039181,-8.996288,-11.480042,-18.940062,-13.904206,-11.706638,-14.664171,-12.678266,-13.67691,-12.095246
2832,-280.0613,36.922398,-2.5911403,-2.1102173,-7.378139,-10.667032,-11.397124,-10.096024,-14.818014,-14.177815,-10.592778,-10.184827,-12.462728
2833,-310.34842,54.379566,-3.809738,-1.0203702,-7.687681,-6.90792,-17.721498,-15.887145,-14.2246065,-14.867688,-15.114096,-13.10123,-13.622997
2834,-276.6077,54.488132,-6.4727435,1.961116,-5.4400325,-3.4990704,-14.750365,-15.216225,-11.829455,-15.451825,-13.485695,-10.863494,-11.472801
2835,-265.35828,57.887653,-8.340509,-0.39860836,-10.562847,-6.12054,-18.110075,-17.270409,-13.280739,-15.05825,-15.653979,-13.043903,-13.040338
2836,-277.2964,57.214993,-2.5381072,-0.42098737,-13.306961,-6.311655,-20.125908,-18.166962,-16.074802,-19.645264,-14.994044,-15.137845,-14.617424
2837,-297.0429,47.083874,-10.388011,-0.5549966,-14.365508,-10.49285,-15.172023,-12.668588,-15.046727,-10.586048,-11.581619,-14.342369,-13.324507
2838,-289.3174,60.085762,-10.948795,-8.406995,-14.087659,-5.410854,-10.078483,-14.042813,-9.346367,-10.152966,-13.085667,-15.217822,-14.717889
2839,-212.64146,66.93386,-9.787715,-6.279372,-14.180698,-15.238816,-21.586758,-17.456629,-14.997867,-14.127917,-17.953796,-20.957052,-16.701603
2840,-277.14728,48.701515,-10.902233,-1.5505347,-9.290358,-9.189851,-12.289805,-15.395654,-14.519425,-11.00784,-13.15546,-16.08266,-14.822243
2841,-315.23477,44.5355,-8.269307,1.230211,-8.538069,-9.936454,-13.404899,-9.574828,-11.613477,-9.159828,-8.215309,-12.254256,-12.952278
2842,-378.13776,31.978142,0.43632352,0.12593502,-5.4984956,-6.922183,-12.030953,-9.191066,-9.112479,-11.0091715,-8.283386,-7.8352666,-11.708015
2843,-339.46597,44.001186,-3.2750027,2.5461752,-8.342105,-7.0697937,-16.431337,-13.224647,-10.274572,-14.322583,-9.467127,-9.15454,-10.869947
2844,-292.85474,59.695107,-2.165461,4.517226,-12.211562,-7.897822,-17.6402,-18.58435,-14.53399,-16.330378,-13.223477,-11.249463,-18.39237
2845,-304.9757,35.18507,-7.1425896,-1.0422064,-6.961099,-10.623693,-11.316619,-10.48255,-9.550983,-8.988109,-8.382335,-12.567982,-12.873552
2846,-229.41571,55.353653,-17.611683,1.6286534,-6.876663,-7.8790355,-17.238865,-17.914122,-16.780193,-17.374985,-20.31684,-10.220016,-18.079725
2847,-259.22595,53.79654,-4.78802,2.3028495,-10.906881,-11.629053,-15.780641,-13.5197315,-11.71691,-13.368418,-12.091517,-12.978877,-14.572174
2848,-358.50815,42.004074,-6.8252745,-3.7290175,-9.294759,-11.414191,-12.66675,-11.093789,-10.180456,-8.92436,-8.8403635,-10.281279,-13.716526
2849,-291.52274,54.38871,-9.232674,0.97013825,-13.040858,-10.292108,-18.463484,-17.259312,-11.966572,-12.257436,-13.8339205,-13.230556,-15.83467
2850,-287.92422,45.4754,-7.763036,-5.2964625,-7.550907,-10.723609,-10.704989,-8.997216,-13.106065,-14.063618,-11.527875,-11.277513,-10.934366
2851,-266.32446,52.145603,-15.618626,-0.10996942,-11.254137,-3.155789,-17.05494,-17.642086,-10.911059,-15.317129,-12.707019,-11.037682,-16.293106
2852,-270.1376,50.04757,-6.181817,-4.7267275,-14.910568,-4.059159,-8.879057,-13.035954,-9.574044,-10.731227,-13.30125,-10.17553,-12.510302
2853,-282.84348,63.011406,-7.239746,-7.774265,-22.652222,-14.547104,-19.391216,-13.040822,-12.331618,-12.44807,-14.358337,-12.861174,-11.973942
2854,-382.68747,42.49308,-5.1366696,-4.9696465,-13.36362,-9.996133,-12.457303,-8.100405,-7.2125463,-5.5302415,-9.778249,-6.922623,-8.324343
2855,-276.30072,62.463264,-8.909729,-8.642946,-21.982956,-15.800893,-20.073471,-14.989547,-13.510837,-12.5995655,-14.820253,-12.486969,-11.970213
2856,-224.93123,87.46722,-12.407615,-12.185196,-30.90011,-16.113312,-28.212654,-20.224548,-12.889254,-19.324278,-18.818398,-14.606667,-16.245775
2857,-267.69846,51.055557,-16.773241,-4.684388,-8.171044,-4.6861773,-19.499886,-17.113035,-16.206728,-13.114827,-7.582373,-7.6831865,-16.775272
2858,-427.659,35.675266,-4.6128917,-6.1428404,-10.9661255,-6.812178,-9.971259,-9.841883,-7.530679,-7.1361747,-6.2537694,-4.707014,-7.4443974
2859,-278.5396,74.979225,-10.314149,-8.383195,-21.571299,-14.640075,-20.478792,-18.54772,-10.585622,-11.877661,-17.160564,-11.398564,-15.019837
2860,-294.04166,58.315006,-9.888597,-10.296927,-15.865323,-14.447344,-17.41673,-11.75528,-12.34666,-10.2428665,-12.0866,-10.219846,-9.747556
2861,-408.2708,42.174767,-8.580125,-7.7856655,-10.623976,-13.059215,-12.206166,-9.794254,-8.116424,-5.7954226,-8.387994,-6.9923196,-7.3178415
2862,-381.3211,43.84608,-5.679918,-8.980896,-14.694913,-8.94882,-11.435116,-7.9692,-4.5480013,-8.991398,-10.017325,-6.760571,-10.557834
2863,-374.48752,33.1553,3.535704,2.974104,-6.1579614,-7.341836,-12.510222,-11.154482,-12.77628,-10.309492,-7.021357,-7.914476,-6.9823604
2864,-395.79224,35.86618,0.44064823,2.5361795,-5.7605104,-10.229871,-12.592146,-8.5568,-11.670195,-7.7185407,-11.254613,-6.9069505,-8.532769
2865,-406.66052,34.62944,1.9162586,0.5469383,-8.16321,-9.908756,-11.005435,-9.697607,-8.050755,-7.7729197,-9.277913,-4.770372,-6.907373
2866,-276.28528,59.089695,5.4749813,2.7246509,-14.714886,-12.682229,-16.790287,-16.23198,-18.497652,-15.43481,-16.10079,-12.686861,-13.554837
2867,-385.3873,36.95512,5.834808,-1.9329875,-6.622985,-10.655401,-11.99602,-11.028466,-10.606892,-9.320273,-9.139014,-7.245968,-7.8053055
2868,-379.72708,45.878677,1.0238729,-1.0786898,-9.109033,-6.237353,-11.390765,-12.681672,-13.56086,-10.3173065,-7.5726814,-10.186943,-9.726803
2869,-217.10428,59.879913,-19.594812,-4.086361,-11.644598,-12.006663,-15.163776,-12.95822,-18.461584,-11.272951,-19.82034,-13.676453,-17.022013
2870,-372.85327,34.77373,0.31335163,-5.9813156,-9.635863,-8.290355,-15.216797,-6.53032,-4.0666986,-7.1032233,-8.574263,-5.225688,-6.3982735
2871,-333.1635,47.09122,-6.7174063,-6.6582155,-17.36125,-7.4308553,-12.380763,-16.137724,-10.092761,-6.3095393,-14.214307,-8.857723,-9.433435
2872,-424.15915,31.933762,-4.908175,-6.1285167,-13.3260145,-9.33623,-8.650573,-10.468033,-6.2055526,-8.719307,-9.479384,-8.193873,-7.521709
2873,-375.68658,40.81204,-5.9862175,-5.978163,-14.301413,-11.722004,-9.913676,-14.9419365,-7.6487565,-7.368171,-11.381183,-8.897819,-7.6110287
2874,-295.96063,55.726402,-6.8245926,-6.7006493,-8.451948,-8.478161,-11.626514,-10.01239,-9.665734,-11.077112,-13.287228,-7.3006506,-10.077153
2875,-339.63995,52.46396,-3.8896387,-7.451812,-11.556445,-6.8728337,-12.203156,-9.134035,-10.051536,-8.524538,-13.123773,-8.18995,-9.187586
2876,-350.075,41.71921,-2.2727134,-8.259087,-8.12794,-10.885498,-9.60686,-9.919463,-7.627376,-9.871934,-14.934479,-8.309011,-7.522731
2877,-332.57,54.349037,-2.9627554,-8.701854,-19.916567,-10.176064,-13.498345,-13.358001,-7.5562253,-9.828855,-12.495066,-5.7076526,-9.7844
2878,-421.13535,47.009148,-6.522433,-8.695163,-19.686108,-8.886603,-9.10837,-9.572105,-7.7657585,-6.9462967,-7.060108,-5.339828,-10.467097
2879,-357.69568,58.63502,-1.7542142,-13.254575,-18.116833,-8.437203,-17.360424,-14.790644,-7.335157,-6.1314573,-13.7671,-5.768147,-10.877666
2880,-406.56635,23.755337,-8.473816,2.5951235,-9.514019,-11.205153,-12.199793,-13.820172,-8.876795,-7.338365,-6.123372,-7.3696165,-6.98327
2881,-387.82043,31.752214,-9.336205,-0.7240831,-12.873504,-11.855367,-7.1967974,-18.69205,-11.618327,-6.1028566,-8.993601,-5.546959,-9.197127
2882,-389.83936,17.324575,-7.861342,-1.0233403,-15.839457,-16.338945,-11.172774,-13.618009,-7.0253515,-8.437968,-5.2304497,-7.6871705,-7.6755357
2883,-370.47144,36.814075,-7.7553554,-0.0063224235,-12.295512,-15.511405,-14.094692,-18.597324,-9.328758,-7.8582687,-10.397503,-7.046754,-9.108354
2884,-390.7583,37.24095,-12.359713,0.952805,-7.7882624,-15.854381,-14.182863,-15.105074,-12.196274,-6.2971454,-6.8892574,-7.9818635,-10.200234
2885,-394.1261,47.401222,-9.212758,-0.8882904,-15.649887,-19.211254,-8.931771,-15.460524,-8.050845,-6.0225844,-8.1237,-3.794716,-11.484622
2886,-360.66357,28.503986,-10.740846,-0.28292647,-19.362677,-19.895771,-13.560034,-13.357781,-14.623352,-4.6549063,-11.48277,-6.815966,-11.189573
2887,-362.737,30.718292,-9.502067,-4.695501,-18.387913,-17.536373,-9.784865,-13.319652,-16.52355,-7.8259683,-8.843858,-3.4420414,-16.091028
2888,-382.34448,29.572094,-9.279384,-5.9980507,-17.647987,-17.271221,-8.16779,-11.34605,-13.354494,-6.327301,-9.632898,-3.8477876,-14.533214
2889,-341.9298,30.974588,-12.73311,-3.084919,-18.488888,-18.203234,-17.334448,-18.021767,-12.504345,-9.00052,-10.523145,-6.6585546,-14.976522
2890,-422.05594,25.013916,-9.963625,-1.2869802,-9.794505,-7.700024,-14.298821,-6.4160547,-6.2463264,-6.628423,-4.904738,-4.927621,-5.027719
2891,-455.57504,35.955296,-9.837559,-3.9653056,-9.433343,-8.617608,-10.41065,-7.9372234,-9.097812,-6.5487533,-5.427451,-5.3719163,-6.746978
2892,-293.4031,44.581867,-1.4835223,0.3659916,-11.372072,-4.7454305,-9.180228,-13.131025,-8.352845,-14.380524,-12.402437,-11.948454,-13.943213
2893,-349.55017,52.97974,-3.8118532,-2.1182263,-11.325336,-13.04738,-13.952084,-14.722005,-11.463256,-13.628681,-12.373184,-14.666358,-10.730323
2894,-340.52075,35.92763,-8.887659,1.4243088,-8.845825,-9.013607,-12.312586,-10.508189,-10.203407,-8.273234,-9.795302,-10.539092,-13.052893
2895,-366.70874,35.57004,-3.161914,-1.3974956,-8.318903,-10.325276,-9.654449,-9.70069,-7.390449,-9.96007,-9.220317,-7.6145344,-10.561923
2896,-321.61224,35.289677,-0.33611575,-1.3738267,-9.879374,-11.402666,-15.702151,-12.196339,-7.4514666,-12.529672,-12.367356,-10.882636,-14.038182
2897,-312.67395,39.703346,-5.277928,-2.989534,-10.2430315,-12.097543,-9.184825,-12.0598755,-11.087191,-10.518394,-15.150151,-10.851188,-11.243095
2898,-364.72357,42.233086,-9.560871,-2.1788502,-7.8259015,-7.087908,-9.48423,-13.176743,-10.407529,-10.362897,-8.456349,-9.139034,-11.314864
2899,-334.93878,42.892807,-4.9483914,-1.4454533,-10.478082,-11.751421,-14.299693,-11.540497,-9.636163,-13.794256,-10.513891,-10.39213,-9.948472
2900,-349.49408,31.568586,2.8082635,3.1531837,-15.346786,0.89005905,-9.7395935,-17.700533,-4.0625916,-13.360672,-13.222565,-9.744121,-13.748983
2901,-447.975,31.186224,-3.328712,-0.6994763,-7.0267653,-8.841886,-8.98245,-11.597776,-8.615102,-8.5559845,-8.555528,-7.404471,-8.814044
2902,-341.2492,30.801905,-8.472705,-1.9211235,-5.7417374,-6.5974407,-7.7746973,-9.599701,-7.6025934,-9.540054,-7.31878,-9.202873,-8.882391
2903,-358.4652,41.766205,-4.159879,0.7327804,-2.3790967,-6.0665674,-16.178349,-10.343693,-9.373682,-9.738925,-9.583106,-12.05408,-9.337143
2904,-387.5634,33.614788,-10.138072,1.4158201,-4.9555984,-5.5501122,-11.299866,-12.744227,-5.0191555,-10.415553,-8.130673,-9.441641,-10.4068985
2905,-382.05066,34.963356,-7.0770445,-0.53725624,-2.5577211,-10.710163,-8.139353,-9.139566,-7.429699,-9.11652,-8.734469,-7.3312616,-8.814562
2906,-276.26096,51.106377,-13.022818,-2.7490501,-11.75358,-9.971114,-17.013979,-17.71172,-18.270088,-13.04287,-12.893188,-11.530352,-10.322735
2907,-240.22626,47.685505,-16.688185,-2.4704103,-12.358649,-3.790002,-14.81523,-14.0589,-13.772564,-13.565521,-14.048175,-10.599261,-13.401831
2908,-272.3155,70.6124,-7.704109,-11.035693,-16.259113,-8.154764,-19.2427,-15.901081,-18.17125,-11.357022,-15.047671,-9.3907995,-10.200122
2909,-258.07227,55.51958,-21.240955,-2.8069034,-15.710297,-7.08811,-18.347172,-18.122421,-16.206184,-15.118663,-17.692833,-12.350004,-11.186075
2910,-304.86365,56.1025,-16.395016,-3.1213472,-16.34113,-10.7561455,-17.30286,-18.374752,-14.847015,-12.470671,-15.368598,-9.661653,-7.384567
2911,-276.91855,71.1513,-23.487343,-3.3653755,-21.109617,-11.64414,-20.78074,-24.290075,-17.266396,-14.96037,-17.331526,-11.308517,-9.2127285
2912,-310.24814,52.793304,-15.154304,-2.8664339,-18.074306,-7.9466734,-14.786826,-17.66378,-13.7353,-12.498171,-13.361501,-8.100825,-9.1660795
2913,-270.77203,70.067474,-18.801626,-4.1625214,-17.942633,-12.387445,-17.96826,-21.92947,-17.364946,-14.014133,-15.827881,-9.9995365,-9.499223
2914,-286.00006,73.29749,-21.392761,-4.35196,-20.21915,-11.424522,-20.439928,-23.14526,-18.691463,-14.032172,-15.158785,-10.662622,-10.176968
2915,-206.43535,95.4784,-30.868406,-7.2494264,-28.71627,-16.409399,-24.019037,-30.739777,-22.927856,-18.497656,-20.689323,-13.516094,-13.898112
2916,-248.20726,82.46961,-23.507206,-2.9358952,-23.430016,-16.840513,-22.15732,-27.218712,-20.12071,-18.685612,-18.405298,-13.056583,-10.526157
